FROM	TO	TRANSPORT_TIME
DE_BE_12	STOCKER	55.88083783602217
DE_BE_12	Dielectric_FE_30	77.97744021342868
DE_BE_12	Diffusion_FE_127	83.20079985021432
DE_BE_12	DE_FE_56	61.214009159685006
DE_BE_12	TF_Met_FE_61	96.95031033635269
DE_BE_12	DefMet_FE_118	89.46572416217332
DE_BE_12	TF_BE_23	75.22124161451728
DE_BE_12	Diffusion_FE_126	80.23204985521433
DE_BE_12	DE_FE_1	39.62115741967762
DE_BE_12	Litho_FE_92	55.494641378189215
DE_BE_12	DefMet_FE_34	89.46572416217332
DE_BE_12	DE_BE_13	26.54077621732094
DE_BE_12	Diffusion_FE_120	94.93926550475254
DE_BE_12	Planar_FE_80	78.96366699510928
DE_BE_12	WE_FE_108	95.482849214067
DE_BE_12	Implant_128	98.69077847069359
DE_BE_12	Implant_132	107.48429825640889
DE_BE_12	WE_FE_41	102.86064124562209
DE_BE_12	WE_BE_17	82.55351568092782
DE_BE_12	WE_BE_7	85.05351568092782
DE_BE_12	WE_BE_82	99.21271664887324
DE_BE_12	TF_BE_24	86.44987316809552
DE_BE_12	DE_FE_70	55.44129985461991
DE_BE_12	Diffusion_FE_100	80.74883454700458
DE_BE_12	COMPLETE	106.5387912237599
DE_BE_12	LithoTrack_BE_117	58.33352867960376
DE_BE_12	WE_BE_81	93.78758856211633
DE_BE_12	LithoTrack_FE_115	68.54823416366051
DE_BE_12	DefMet_FE_43	76.8923931297035
DE_BE_12	Diffusion_FE_44	96.84603001144367
DE_BE_12	LithoTrack_FE_95	69.19266445014836
DE_BE_12	Litho_FE_35	40.67159957117669
DE_BE_12	DE_BE_48	35.41696980720977
DE_BE_12	Diffusion_BE_123	77.42013084922682
DE_BE_12	Implant_74	96.89946687985712
DE_BE_12	Planar_FE_79	65.82089100580528
DE_BE_12	DE_FE_59	45.19135163760533
DE_BE_12	Diffusion_FE_94	95.39612547428146
DE_BE_12	WE_FE_84	108.86233444266875
DE_BE_12	TF_FE_131	85.56137658559243
DE_BE_12	Dielectric_BE_20	68.94193938251807
DE_BE_12	DE_BE_66	41.613233635155225
DE_BE_12	TF_BE_2	84.59383834206716
DE_BE_12	WE_BE_9	88.66155968817105
DE_BE_12	TF_FE_3	89.90315639611217
DE_BE_12	DE_FE_72	52.668506515735054
DE_BE_12	Dielectric_BE_21	71.70948752771434
DE_BE_12	Diffusion_FE_125	77.76538318321431
DE_BE_12	TF_Met_FE_45	94.67253255685056
DE_BE_12	WE_FE_8	108.23355276097423
DE_BE_12	Dielectric_FE_29	88.88160019990818
DE_BE_12	Litho_FE_98	64.43673698463869
DE_BE_12	DE_BE_65	36.78936046417404
DE_BE_12	DefMet_FE_106	86.3823908221733
DE_BE_12	DE_BE_67	46.71930222101562
DE_BE_12	Planar_BE_75	80.7121806117893
DE_BE_12	Dielectric_BE_28	74.43172503403355
DE_BE_12	Litho_FE_111	58.60459115383912
DE_BE_12	WE_FE_47	106.45479746280554
DE_BE_12	Litho_BE_99	44.529814801150756
DE_BE_12	WE_FE_85	104.16700413202403
DE_BE_12	DE_FE_62	52.865930816645026
DE_BE_12	Litho_BE_110	49.03274662018086
DE_BE_12	Dielectric_FE_112	82.21688514237574
DE_BE_12	Planar_FE_78	61.320891021348416
DE_BE_12	Planar_FE_77	66.6869375764445
DE_BE_12	TF_FE_113	94.22791524121067
DE_BE_12	DE_FE_58	57.81919521695881
DE_BE_12	Dielectric_FE_31	73.12383454700458
DE_BE_12	DE_BE_50	38.882418258817886
DE_BE_12	Litho_REG_FE_64	55.220607967224474
DE_BE_12	DefMet_FE_10	85.40424343646113
DE_BE_12	Litho_REG_BE_63	69.72169305425298
DE_BE_12	WE_BE_16	83.54680060891724
DE_BE_12	Litho_BE_93	58.386907946266675
DE_BE_12	LithoTrack_FE_96	72.46965081576373
DE_BE_12	DE_FE_53	43.26969635490923
DE_BE_12	DefMet_BE_33	72.71585553078147
DE_BE_12	DE_FE_54	57.69123267559571
DE_BE_12	DE_BE_11	23.845298623898262
DE_BE_12	DE_FE_51	46.219305643523484
DE_BE_12	DE_FE_71	58.85580070759664
DE_BE_12	WE_BE_14	95.65109639483298
DE_BE_12	Planar_FE_76	73.85853970376373
DE_BE_12	TF_BE_26	82.36488462722733
DE_BE_12	COMMIT	106.5387912237599
DE_BE_12	EPI_36	90.7265776463492
DE_BE_12	EPI_38	89.4765776463492
DE_BE_12	Diffusion_FE_122	81.0023221070456
DE_BE_12	Implant_119	91.9765776463492
DE_BE_12	DE_BE_69	47.346839735392344
DE_BE_12	TF_FE_5	104.26632179420366
DE_BE_12	WE_FE_83	94.6820151815132
DE_BE_12	LithoMet_FE_19	52.23332785471326
DE_BE_12	Dielectric_BE_60	72.42038130950007
DE_BE_12	Implant_91	87.26856420960178
DE_BE_12	Implant_90	83.45904039960178
Dielectric_FE_30	Diffusion_FE_101	30.52548421005481
Dielectric_FE_30	TF_FE_104	68.34147843287518
Dielectric_FE_30	Implant_88	37.913107881510754
Dielectric_FE_30	DefMet_BE_42	32.05724235338384
Dielectric_FE_30	DE_FE_86	55.46532325320907
Dielectric_FE_30	TF_FE_103	60.90138988976227
Dielectric_FE_30	TF_BE_40	70.67616265692145
Dielectric_FE_30	LithoMet_BE_18	101.32908424345575
Dielectric_FE_30	Dielectric_BE_27	34.73888887527186
Dielectric_FE_30	Dielectric_FE_130	31.111254428023397
Dielectric_FE_30	STOCKER	65.7416753143224
Dielectric_FE_30	DE_BE_12	81.02306334599979
Dielectric_FE_30	Diffusion_FE_127	30.454331931445612
Dielectric_FE_30	DE_FE_56	63.83673492960696
Dielectric_FE_30	TF_Met_FE_61	74.27510580423424
Dielectric_FE_30	DefMet_FE_118	37.64057569338384
Dielectric_FE_30	TF_BE_23	72.34408985731348
Dielectric_FE_30	Diffusion_FE_126	27.485581936445612
Dielectric_FE_30	DE_FE_1	81.3027726467338
Dielectric_FE_30	Litho_FE_92	99.49970604755971
Dielectric_FE_30	DefMet_FE_34	37.64057569338384
Dielectric_FE_30	DE_BE_13	94.08963194025694
Dielectric_FE_30	Diffusion_FE_120	28.626971435691146
Dielectric_FE_30	Planar_FE_80	86.9045164373283
Dielectric_FE_30	WE_FE_108	55.483163864549255
Dielectric_FE_30	Implant_128	46.52879937783616
Dielectric_FE_30	Implant_132	55.32231916390263
Dielectric_FE_30	WE_FE_41	62.93777759042687
Dielectric_FE_30	WE_BE_17	54.997459535537615
Dielectric_FE_30	WE_BE_7	57.49745952740645
Dielectric_FE_30	WE_BE_82	64.39690490238917
Dielectric_FE_30	TF_BE_24	83.09280703977343
Dielectric_FE_30	DE_FE_70	65.34597740522436
Dielectric_FE_30	Diffusion_FE_100	17.577934457064387
Dielectric_FE_30	COMPLETE	104.89473673726013
Dielectric_FE_30	LithoTrack_BE_117	90.95438730830634
Dielectric_FE_30	WE_BE_81	65.69708102119812
Dielectric_FE_30	LithoTrack_FE_115	90.95823680383567
Dielectric_FE_30	DefMet_FE_43	40.83502013805051
Dielectric_FE_30	Diffusion_FE_44	44.22957981927239
Dielectric_FE_30	LithoTrack_FE_95	84.31010376499889
Dielectric_FE_30	Litho_FE_35	85.71270883125564
Dielectric_FE_30	DE_BE_48	85.8413792004051
Dielectric_FE_30	Diffusion_BE_123	14.249230759286611
Dielectric_FE_30	Implant_74	44.737487788638425
Dielectric_FE_30	Planar_FE_79	74.56341752920773
Dielectric_FE_30	DE_FE_59	79.25003479492543
Dielectric_FE_30	Diffusion_FE_94	42.74712864030804
Dielectric_FE_30	WE_FE_84	53.935122376004
Dielectric_FE_30	TF_FE_131	58.00532042936442
Dielectric_FE_30	Dielectric_BE_20	49.518121626404174
Dielectric_FE_30	DE_BE_66	78.96660962015218
Dielectric_FE_30	TF_BE_2	86.11768885156368
Dielectric_FE_30	WE_BE_9	49.00591088390475
Dielectric_FE_30	TF_FE_3	58.647341409439235
Dielectric_FE_30	DE_FE_72	68.55103748756117
Dielectric_FE_30	Dielectric_BE_21	49.86781133770964
Dielectric_FE_30	Diffusion_FE_125	25.018915264445614
Dielectric_FE_30	TF_Met_FE_45	71.78010701960515
Dielectric_FE_30	WE_FE_8	56.071573667952904
Dielectric_FE_30	Dielectric_FE_29	30.203708189667992
Dielectric_FE_30	Litho_FE_98	97.3782534207876
Dielectric_FE_30	DE_BE_65	87.79261691272467
Dielectric_FE_30	DefMet_FE_106	34.55724235338384
Dielectric_FE_30	DE_BE_67	74.2374540912225
Dielectric_FE_30	Planar_BE_75	77.2548606359142
Dielectric_FE_30	Dielectric_BE_28	32.60951684792458
Dielectric_FE_30	Litho_FE_111	100.92099377738587
Dielectric_FE_30	WE_FE_47	59.29535048168113
Dielectric_FE_30	Litho_BE_99	89.57092405327877
Dielectric_FE_30	WE_FE_85	52.00502503720016
Dielectric_FE_30	DE_FE_62	67.32089049267181
Dielectric_FE_30	Litho_BE_110	106.10931191332885
Dielectric_FE_30	Dielectric_FE_112	29.349116110180685
Dielectric_FE_30	Planar_FE_78	70.06341752527527
Dielectric_FE_30	Planar_FE_77	75.42946410879124
Dielectric_FE_30	TF_FE_113	72.7216555064042
Dielectric_FE_30	DE_FE_58	65.6978460429403
Dielectric_FE_30	Dielectric_FE_31	9.400430315247588
Dielectric_FE_30	DE_BE_50	81.85388277316359
Dielectric_FE_30	Litho_REG_FE_64	87.17552204069983
Dielectric_FE_30	DefMet_FE_10	33.723909020050506
Dielectric_FE_30	Litho_REG_BE_63	95.6058223125198
Dielectric_FE_30	WE_BE_16	55.990744458445036
Dielectric_FE_30	Litho_BE_93	103.42801719911574
Dielectric_FE_30	LithoTrack_FE_96	81.21217734404487
Dielectric_FE_30	DE_FE_53	78.41838107664253
Dielectric_FE_30	DefMet_BE_33	47.78933548763922
Dielectric_FE_30	DE_FE_54	60.53117936960696
Dielectric_FE_30	DE_BE_11	98.94256155178438
Dielectric_FE_30	DE_FE_51	76.0811329171503
Dielectric_FE_30	DE_FE_71	64.26690833731303
Dielectric_FE_30	WE_BE_14	71.0235512177585
Dielectric_FE_30	Planar_FE_76	82.60106623204487
Dielectric_FE_30	TF_BE_26	68.52167429265114
Dielectric_FE_30	COMMIT	104.89473673726013
Dielectric_FE_30	EPI_36	38.564598553327876
Dielectric_FE_30	EPI_38	37.314598553327876
Dielectric_FE_30	Diffusion_FE_122	23.335882516466157
Dielectric_FE_30	Implant_119	39.81459855332788
Dielectric_FE_30	DE_BE_69	72.58094320233249
Dielectric_FE_30	TF_FE_5	61.91123029905017
Dielectric_FE_30	WE_FE_83	42.520036080981164
Dielectric_FE_30	LithoMet_FE_19	85.17484429537949
Dielectric_FE_30	Dielectric_BE_60	31.467590523598307
Dielectric_FE_30	Implant_91	35.10658511838308
Dielectric_FE_30	Implant_90	31.297061308383093
Diffusion_FE_127	Diffusion_FE_101	18.234614793606717
Diffusion_FE_127	TF_FE_104	75.6514219450837
Diffusion_FE_127	Implant_88	46.82343203248011
Diffusion_FE_127	DefMet_BE_42	24.130812204648976
Diffusion_FE_127	DE_FE_86	46.46665178982717
Diffusion_FE_127	TF_FE_103	68.21133341128775
Diffusion_FE_127	TF_BE_40	77.98610617837433
Diffusion_FE_127	LithoMet_BE_18	108.63902775982672
Diffusion_FE_127	Dielectric_BE_27	27.31901568831974
Diffusion_FE_127	Dielectric_FE_130	22.431048516858727
Diffusion_FE_127	STOCKER	65.94436125223868
Diffusion_FE_127	DE_BE_12	73.09663319726491
Diffusion_FE_127	Dielectric_FE_30	31.73601525604969
Diffusion_FE_127	DE_FE_56	55.91030478087212
Diffusion_FE_127	TF_Met_FE_61	81.58504932830073
Diffusion_FE_127	DefMet_FE_118	29.71414554464897
Diffusion_FE_127	TF_BE_23	79.65403337552074
Diffusion_FE_127	Diffusion_FE_126	33.64012871387868
Diffusion_FE_127	DE_FE_1	70.99585721224959
Diffusion_FE_127	Litho_FE_92	106.8096495688674
Diffusion_FE_127	DefMet_FE_34	29.71414554464897
Diffusion_FE_127	DE_BE_13	83.26040777719365
Diffusion_FE_127	Diffusion_FE_120	21.15888883936837
Diffusion_FE_127	Planar_FE_80	94.21445995021446
Diffusion_FE_127	WE_FE_108	62.79310738251735
Diffusion_FE_127	Implant_128	53.984232044258924
Diffusion_FE_127	Implant_132	63.08951429129964
Diffusion_FE_127	WE_FE_41	70.24772110839497
Diffusion_FE_127	WE_BE_17	62.30740305350573
Diffusion_FE_127	WE_BE_7	64.80740305350571
Diffusion_FE_127	WE_BE_82	71.70684842035726
Diffusion_FE_127	TF_BE_24	90.40275054757758
Diffusion_FE_127	DE_FE_70	57.180793490755484
Diffusion_FE_127	Diffusion_FE_100	29.015981977240656
Diffusion_FE_127	COMPLETE	105.38668373787041
Diffusion_FE_127	LithoTrack_BE_117	98.26433083115319
Diffusion_FE_127	WE_BE_81	73.00702453848861
Diffusion_FE_127	LithoTrack_FE_115	98.2681803233063
Diffusion_FE_127	DefMet_FE_43	32.90858998931564
Diffusion_FE_127	Diffusion_FE_44	17.065417595279307
Diffusion_FE_127	LithoTrack_FE_95	91.62004728275075
Diffusion_FE_127	Litho_FE_35	93.02265234719096
Diffusion_FE_127	DE_BE_48	77.69387650939613
Diffusion_FE_127	Diffusion_BE_123	37.739916499775944
Diffusion_FE_127	Implant_74	53.64781193960778
Diffusion_FE_127	Planar_FE_79	81.87336105205455
Diffusion_FE_127	DE_FE_59	68.12129694305882
Diffusion_FE_127	Diffusion_FE_94	25.712069200740768
Diffusion_FE_127	WE_FE_84	61.24506589397211
Diffusion_FE_127	TF_FE_131	65.31526394907489
Diffusion_FE_127	Dielectric_BE_20	42.187375969411185
Diffusion_FE_127	DE_BE_66	70.61997075503518
Diffusion_FE_127	TF_BE_2	93.42763236953182
Diffusion_FE_127	WE_BE_9	56.31585440187284
Diffusion_FE_127	TF_FE_3	65.95728493350572
Diffusion_FE_127	DE_FE_72	59.78223739016737
Diffusion_FE_127	Dielectric_BE_21	42.6616331035664
Diffusion_FE_127	Diffusion_FE_125	34.83512600841476
Diffusion_FE_127	TF_Met_FE_45	79.09005053960605
Diffusion_FE_127	WE_FE_8	63.38151718592101
Diffusion_FE_127	Dielectric_FE_29	24.914381852858725
Diffusion_FE_127	Litho_FE_98	104.6881969468869
Diffusion_FE_127	DE_BE_65	77.4029033044079
Diffusion_FE_127	DefMet_FE_106	26.630812204648976
Diffusion_FE_127	DE_BE_67	66.23144168313301
Diffusion_FE_127	Planar_BE_75	84.56480415056568
Diffusion_FE_127	Dielectric_BE_28	34.60536936567793
Diffusion_FE_127	Litho_FE_111	108.23093730422434
Diffusion_FE_127	WE_FE_47	66.60529399964923
Diffusion_FE_127	Litho_BE_99	96.88086758073327
Diffusion_FE_127	WE_FE_85	59.31496855516828
Diffusion_FE_127	DE_FE_62	59.10849066637594
Diffusion_FE_127	Litho_BE_110	113.41925543324844
Diffusion_FE_127	Dielectric_FE_112	28.99551160474867
Diffusion_FE_127	Planar_FE_78	77.37336104934174
Diffusion_FE_127	Planar_FE_77	82.73940763082496
Diffusion_FE_127	TF_FE_113	80.03159902233953
Diffusion_FE_127	DE_FE_58	57.771415894205454
Diffusion_FE_127	Dielectric_FE_31	36.82206480068216
Diffusion_FE_127	DE_BE_50	73.92745262442872
Diffusion_FE_127	Litho_REG_FE_64	94.48546556625706
Diffusion_FE_127	DefMet_FE_10	25.797478871315644
Diffusion_FE_127	Litho_REG_BE_63	102.91576583678957
Diffusion_FE_127	WE_BE_16	63.30068798149513
Diffusion_FE_127	Litho_BE_93	110.73796073232981
Diffusion_FE_127	LithoTrack_FE_96	88.52212086811139
Diffusion_FE_127	DE_FE_53	70.12054530118586
Diffusion_FE_127	DefMet_BE_33	39.86290533890436
Diffusion_FE_127	DE_FE_54	52.60474922087212
Diffusion_FE_127	DE_BE_11	90.35418931532189
Diffusion_FE_127	DE_FE_51	67.12536519860689
Diffusion_FE_127	DE_FE_71	54.700398501906555
Diffusion_FE_127	WE_BE_14	78.33349474263811
Diffusion_FE_127	Planar_FE_76	89.91100975746657
Diffusion_FE_127	TF_BE_26	75.8316178088575
Diffusion_FE_127	COMMIT	105.38668373787041
Diffusion_FE_127	EPI_36	45.87454207129599
Diffusion_FE_127	EPI_38	44.62454207129599
Diffusion_FE_127	Diffusion_FE_122	29.26019461365024
Diffusion_FE_127	Implant_119	47.12454207129599
Diffusion_FE_127	DE_BE_69	64.65451305359767
Diffusion_FE_127	TF_FE_5	69.22117382243907
Diffusion_FE_127	WE_FE_83	49.82997959894927
Diffusion_FE_127	LithoMet_FE_19	92.48478781526745
Diffusion_FE_127	Dielectric_BE_60	43.235678934103404
Diffusion_FE_127	Implant_91	44.016909269352446
Diffusion_FE_127	Implant_90	40.20738545935245
DE_FE_56	Diffusion_FE_101	75.00149960108557
DE_FE_56	TF_FE_104	65.23996100109217
DE_FE_56	Implant_88	71.24986967291461
DE_FE_56	DefMet_BE_42	64.62273136522204
DE_FE_56	DE_FE_86	47.71338589181924
DE_FE_56	TF_FE_103	57.53263589250982
DE_FE_56	TF_BE_40	69.22479409889762
DE_FE_56	LithoMet_BE_18	61.66174755055115
DE_FE_56	Dielectric_BE_27	67.8063044017026
DE_FE_56	Dielectric_FE_130	75.4569372181488
DE_FE_56	STOCKER	47.36424682096585
DE_FE_56	DE_BE_12	55.00346975023387
DE_FE_56	Dielectric_FE_30	59.152222913613855
DE_FE_56	Diffusion_FE_127	64.37558255039953
DE_FE_56	TF_Met_FE_61	78.12509304134466
DE_FE_56	DefMet_FE_118	70.64050686235852
DE_FE_56	TF_BE_23	56.396024324033384
DE_FE_56	Diffusion_FE_126	61.40683255539952
DE_FE_56	DE_FE_1	48.412183892885665
DE_FE_56	Litho_FE_92	59.83236936017265
DE_FE_56	DefMet_FE_34	70.64050686235852
DE_FE_56	DE_BE_13	60.7299390273048
DE_FE_56	Diffusion_FE_120	73.081264726571
DE_FE_56	Planar_FE_80	60.138449700702125
DE_FE_56	WE_FE_108	76.6576319162873
DE_FE_56	Implant_128	79.86556118005547
DE_FE_56	Implant_132	88.65908096303178
DE_FE_56	WE_FE_41	84.0354239503137
DE_FE_56	WE_BE_17	63.728298390125815
DE_FE_56	WE_BE_7	66.22829839012581
DE_FE_56	WE_BE_82	80.38749935013996
DE_FE_56	TF_BE_24	67.62465587323773
DE_FE_56	DE_FE_70	36.61608255480508
DE_FE_56	Diffusion_FE_100	61.92361724718978
DE_FE_56	COMPLETE	108.21118357894073
DE_FE_56	LithoTrack_BE_117	51.28705061969961
DE_FE_56	WE_BE_81	74.96237126470491
DE_FE_56	LithoTrack_FE_115	51.29090011317853
DE_FE_56	DefMet_FE_43	58.06717582988871
DE_FE_56	Diffusion_FE_44	78.15083043822631
DE_FE_56	LithoTrack_FE_95	50.47129366779041
DE_FE_56	Litho_FE_35	46.04537214590135
DE_FE_56	DE_BE_48	59.470450874203586
DE_FE_56	Diffusion_BE_123	58.594913549412006
DE_FE_56	Implant_74	78.07424958004229
DE_FE_56	Planar_FE_79	46.99567371680583
DE_FE_56	DE_FE_59	16.974508710716314
DE_FE_56	Diffusion_FE_94	76.6266300580666
DE_FE_56	WE_FE_84	90.03711715196685
DE_FE_56	TF_FE_131	66.7361592932454
DE_FE_56	Dielectric_BE_20	50.11672208270329
DE_FE_56	DE_BE_66	53.00077713168308
DE_FE_56	TF_BE_2	65.7686210422523
DE_FE_56	WE_BE_9	69.83634239736904
DE_FE_56	TF_FE_3	71.07793910531018
DE_FE_56	DE_FE_72	33.84328921592024
DE_FE_56	Dielectric_BE_21	52.88427022789954
DE_FE_56	Diffusion_FE_125	58.94016588339953
DE_FE_56	TF_Met_FE_45	75.84731526334464
DE_FE_56	WE_FE_8	89.40833547017222
DE_FE_56	Dielectric_FE_29	70.05638290009337
DE_FE_56	Litho_FE_98	57.71091673543334
DE_FE_56	DE_BE_65	54.661687049532354
DE_FE_56	DefMet_FE_106	67.5571735223585
DE_FE_56	DE_BE_67	47.12519788941506
DE_FE_56	Planar_BE_75	61.88696331852061
DE_FE_56	Dielectric_BE_28	55.60650773421875
DE_FE_56	Litho_FE_111	61.25365709277076
DE_FE_56	WE_FE_47	87.62958016839843
DE_FE_56	Litho_BE_99	49.90358737605566
DE_FE_56	WE_FE_85	85.34178683941947
DE_FE_56	DE_FE_62	33.04662532570178
DE_FE_56	Litho_BE_110	66.44197522179485
DE_FE_56	Dielectric_FE_112	63.39166784256093
DE_FE_56	Planar_FE_78	42.49567371612584
DE_FE_56	Planar_FE_77	47.8617202901489
DE_FE_56	TF_FE_113	75.40269794049452
DE_FE_56	DE_FE_58	6.464285720952382
DE_FE_56	Dielectric_FE_31	54.29861724718976
DE_FE_56	DE_BE_50	54.43083107849412
DE_FE_56	Litho_REG_FE_64	47.508185354803494
DE_FE_56	DefMet_FE_10	66.57902613664635
DE_FE_56	Litho_REG_BE_63	55.93848562635238
DE_FE_56	WE_BE_16	64.72158331405946
DE_FE_56	Litho_BE_93	63.76068052189262
DE_FE_56	LithoTrack_FE_96	53.644433526764296
DE_FE_56	DE_FE_53	25.483415954882908
DE_FE_56	DefMet_BE_33	53.890638230966665
DE_FE_56	DE_FE_54	30.509069090420653
DE_FE_56	DE_BE_11	63.175681693893225
DE_FE_56	DE_FE_51	40.748545137732485
DE_FE_56	DE_FE_71	40.03058340778184
DE_FE_56	WE_BE_14	76.82587910078632
DE_FE_56	Planar_FE_76	55.03332241476429
DE_FE_56	TF_BE_26	63.539667336425325
DE_FE_56	COMMIT	108.21118357894073
DE_FE_56	EPI_36	71.90136035013948
DE_FE_56	EPI_38	70.65136035554718
DE_FE_56	Diffusion_FE_122	62.177104807230776
DE_FE_56	Implant_119	73.15136034473177
DE_FE_56	DE_BE_69	45.877075102983696
DE_FE_56	TF_FE_5	85.44110449979652
DE_FE_56	WE_FE_83	75.85679788320046
DE_FE_56	LithoMet_FE_19	45.5075076055079
DE_FE_56	Dielectric_BE_60	53.59516400968524
DE_FE_56	Implant_91	68.44334690978694
DE_FE_56	Implant_90	64.63382309978694
TF_Met_FE_61	Diffusion_FE_101	84.99744055121066
TF_Met_FE_61	TF_FE_104	35.798654139040096
TF_Met_FE_61	Implant_88	56.94917586583318
TF_Met_FE_61	DefMet_BE_42	74.61867227122951
TF_Met_FE_61	DE_FE_86	58.30595974346219
TF_Met_FE_61	TF_FE_103	28.820631756892
TF_Met_FE_61	TF_BE_40	38.59540452579357
TF_Met_FE_61	LithoMet_BE_18	69.24832610710067
TF_Met_FE_61	Dielectric_BE_27	77.80224534098609
TF_Met_FE_61	Dielectric_FE_130	85.45287816827388
TF_Met_FE_61	STOCKER	50.87386624234721
TF_Met_FE_61	DE_BE_12	93.16442590887092
TF_Met_FE_61	Dielectric_FE_30	69.14816385831814
TF_Met_FE_61	Diffusion_FE_127	74.37152350052462
TF_Met_FE_61	DE_FE_56	78.81729185361672
TF_Met_FE_61	DefMet_FE_118	80.636447801642
TF_Met_FE_61	TF_BE_23	40.26333172276914
TF_Met_FE_61	Diffusion_FE_126	71.40277350552462
TF_Met_FE_61	DE_FE_1	76.23797408022253
TF_Met_FE_61	Litho_FE_92	67.41894791672219
TF_Met_FE_61	DefMet_FE_34	80.636447801642
TF_Met_FE_61	DE_BE_13	82.01922550055355
TF_Met_FE_61	Diffusion_FE_120	83.0772056766961
TF_Met_FE_61	Planar_FE_80	54.823758300392456
TF_Met_FE_61	WE_FE_108	47.72597621415628
TF_Met_FE_61	Implant_128	56.614471761047106
TF_Met_FE_61	Implant_132	48.695795767070315
TF_Met_FE_61	WE_FE_41	42.04167830860053
TF_Met_FE_61	WE_BE_17	27.363045523590802
TF_Met_FE_61	WE_BE_7	19.640823302257477
TF_Met_FE_61	WE_BE_82	38.64735257744198
TF_Met_FE_61	TF_BE_24	51.01204890283759
TF_Met_FE_61	DE_FE_70	73.18065511705211
TF_Met_FE_61	Diffusion_FE_100	71.91955819731486
TF_Met_FE_61	COMPLETE	106.41541237433086
TF_Met_FE_61	LithoTrack_BE_117	58.873629176249175
TF_Met_FE_61	WE_BE_81	28.423189340122832
TF_Met_FE_61	LithoTrack_FE_115	58.87747866972806
TF_Met_FE_61	DefMet_FE_43	68.06311673589619
TF_Met_FE_61	Diffusion_FE_44	88.14677138835138
TF_Met_FE_61	LithoTrack_FE_95	52.22934562979307
TF_Met_FE_61	Litho_FE_35	53.631950702450894
TF_Met_FE_61	DE_BE_48	88.41169098931087
TF_Met_FE_61	Diffusion_BE_123	68.59085449953707
TF_Met_FE_61	Implant_74	52.404129099927445
TF_Met_FE_61	Planar_FE_79	42.48265940528175
TF_Met_FE_61	DE_FE_59	67.63447145732701
TF_Met_FE_61	Diffusion_FE_94	83.33982238977549
TF_Met_FE_61	WE_FE_84	50.370074606615816
TF_Met_FE_61	TF_FE_131	25.08957829283002
TF_Met_FE_61	Dielectric_BE_20	60.11266301644079
TF_Met_FE_61	DE_BE_66	81.5975344223516
TF_Met_FE_61	TF_BE_2	54.036930714627836
TF_Met_FE_61	WE_BE_9	53.381236408271825
TF_Met_FE_61	TF_FE_3	25.39760567591136
TF_Met_FE_61	DE_FE_72	58.17219633359253
TF_Met_FE_61	Dielectric_BE_21	62.880211167183035
TF_Met_FE_61	Diffusion_FE_125	68.93610683352459
TF_Met_FE_61	TF_Met_FE_45	23.35272404823637
TF_Met_FE_61	WE_FE_8	47.39603198592746
TF_Met_FE_61	Dielectric_FE_29	80.05232384479767
TF_Met_FE_61	Litho_FE_98	65.29749529198288
TF_Met_FE_61	DE_BE_65	82.4475708157694
TF_Met_FE_61	DefMet_FE_106	77.553114461642
TF_Met_FE_61	DE_BE_67	87.12211459688876
TF_Met_FE_61	Planar_BE_75	45.174102502402015
TF_Met_FE_61	Dielectric_BE_28	65.60244867350227
TF_Met_FE_61	Litho_FE_111	68.84023564932032
TF_Met_FE_61	WE_FE_47	44.31269865392745
TF_Met_FE_61	Litho_BE_99	57.49016593260521
TF_Met_FE_61	WE_FE_85	49.379247131717705
TF_Met_FE_61	DE_FE_62	68.88363840718995
TF_Met_FE_61	Litho_BE_110	74.02855377834439
TF_Met_FE_61	Dielectric_FE_112	73.38760878135164
TF_Met_FE_61	Planar_FE_78	37.982659404601755
TF_Met_FE_61	Planar_FE_77	43.34870597592097
TF_Met_FE_61	TF_FE_113	39.25469890283629
TF_Met_FE_61	DE_FE_58	79.45567550940649
TF_Met_FE_61	Dielectric_FE_31	64.29455819731487
TF_Met_FE_61	DE_BE_50	92.00676977437776
TF_Met_FE_61	Litho_REG_FE_64	55.09476391135302
TF_Met_FE_61	DefMet_FE_10	76.57496706483784
TF_Met_FE_61	Litho_REG_BE_63	63.525064182901936
TF_Met_FE_61	WE_BE_16	18.4322605946014
TF_Met_FE_61	Litho_BE_93	71.34725907844216
TF_Met_FE_61	LithoTrack_FE_96	49.13141921524021
TF_Met_FE_61	DE_FE_53	82.8385954643714
TF_Met_FE_61	DefMet_BE_33	63.88657913697413
TF_Met_FE_61	DE_FE_54	76.09619241685131
TF_Met_FE_61	DE_BE_11	72.3038855848762
TF_Met_FE_61	DE_FE_51	74.39504311194
TF_Met_FE_61	DE_FE_71	62.801284713066934
TF_Met_FE_61	WE_BE_14	7.464285714952379
TF_Met_FE_61	Planar_FE_76	50.5203081032402
TF_Met_FE_61	TF_BE_26	36.44091615734153
TF_Met_FE_61	COMMIT	106.41541237433086
TF_Met_FE_61	EPI_36	60.526660112222366
TF_Met_FE_61	EPI_38	59.1318461192164
TF_Met_FE_61	Diffusion_FE_122	72.17304575735588
TF_Met_FE_61	Implant_119	61.92147410522832
TF_Met_FE_61	DE_BE_69	85.11597991543525
TF_Met_FE_61	TF_FE_5	28.661494564844688
TF_Met_FE_61	WE_FE_83	60.59678436096087
TF_Met_FE_61	LithoMet_FE_19	53.09408616205745
